monitor_id,2000-1,2000-2,2000-3,2000-4,2000-5,2000-6,2000-7,2000-8,2000-9,1/1/2000,2000-11,2000-12,2001-1,2001-2,2001-3,2001-4,2001-5,2001-6,2001-7,2001-8,2001-9,2001-10,2001-11,2001-12,2002-1,2002-2,2002-3,2002-4,2002-5,2002-6,2002-7,2002-8,2002-9,2002-10,2002-11,2002-12,2003-1,2003-2,2003-3,2003-4,2003-5,2003-6,2003-7,2003-8,2003-9,2003-10,2003-11,2003-12,2004-1,2004-2,2004-3,2004-4,2004-5,2004-6,2004-7,2004-8,2004-9,2004-10,2004-11,2004-12,2005-1,2005-2,2005-3,2005-4,2005-5,2005-6,2005-7,2005-8,2005-9,2005-10,2005-11,2005-12,2006-1,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2006-10,2006-11,2006-12,2007-1,2007-2,2007-3,2007-4,2007-5,2007-6,2007-7,2007-8,2007-9,2007-10,2007-11,2007-12,2008-1,2008-2,2008-3,2008-4,2008-5,2008-6,2008-7,2008-8,2008-9,2008-10,2008-11,2008-12,2009-1,2009-2,2009-3,2009-4,2009-5,2009-6,2009-7,2009-8,2009-9,2009-10,2009-11,2009-12,2010-1,2010-2,2010-3,2010-4,2010-5,2010-6,2010-7,2010-8,2010-9,2010-10,2010-11,2010-12,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12,2014-1,2014-2,2014-3,2014-4,2014-5,2014-6,2014-7,2014-8,2014-9,2014-10,2014-11,2014-12,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5
"36.933285,-121.796896",0.013106258,0.023685552,0.028062613,0.032788267,0.031497161,0.0302369,0.021994258,0.023611065,0.026986367,0.026658387,0.015121567,0.013636968,0.018260161,0.024065107,0.026979097,0.030892167,0.034351,0.0250255,0.02334029,0.020108097,0.024401367,0.026231516,0.014895367,0.016217903,0.012900806,0.02102725,0.03012529,0.0320588,0.029848226,0.0253098,0.026379387,0.031049419,0.026111833,0.031037968,0.019954833,0.01906,0.01390329,0.023321357,0.028153581,0.033986267,0.03262871,0.0319803,0.021907032,0.023565548,0.026820033,0.021666,0.0170058,0.016308903,0.013354903,0.022756586,0.026748774,0.033799933,0.027986742,0.0267451,0.021535065,0.022787516,0.026406167,0.023591484,0.017533333,0.016502806,0.015778033,0.023126,0.032176387,0.0329902,0.028373871,0.025835367,0.023726806,0.026263774,0.024182367,0.023395129,0.019364667,0.014762677,0.018417452,0.026231143,0.032442065,0.034013167,0.033238677,0.027503933,0.022933645,0.028982968,0.029702033,0.029577323,0.015370567,0.015862871,0.018108129,0.024472679,0.027590226,0.031009833,0.035504419,0.026070567,0.019874774,0.02211529,0.026586267,0.024481903,0.0182236,0.016683871,0.019758968,0.023979759,0.028129065,0.0358493,0.034669806,0.0302844,0.022948774,0.019743839,0.027514533,0.027022258,0.018396067,0.017370032,0.017440258,0.028739107,0.030518097,0.0370145,0.030417516,0.026568533,0.022599677,0.024119548,0.022938967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36.953256,-120.034203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046127188,0.042841516,0.041023156,0.027649067,0.017800067,0.013896935,0.009111161,0.02311725,0.029292194,0.0346784,0.040923194,0.040030133,0.044137077,0.04316125,0.044505567,0.031019806,0.0178555,NA,0.01632029,0.023236138,0.032223419,0.036484967,0.046320677,0.042544433,0.049216742,0.049727935,0.047324667,0.033679,0.024113133,0.018299129,0.016345522,0.024073893,0.030586742,0.0369762,0.045192387,0.044557867,0.054047387,0.042998323,0.0402413,0.034611258,0.023073036,0.021423452,0.024152,0.026375714,0.032687645,0.0429101,0.045979097,0.047782364,0.047076533,0.042847935,0.041353733,0.032344097,0.021819964,0.017385677,0.01202964,0.022504214,0.03417,0.0422738,0.043271452,0.049811667,0.041331387,0.042270467,0.038945467,0.03412671,0.0224192,0.014024074,0.017461097,0.021194759,0.028529452,0.036759967,0.04136429,0.048264667,0.049538161,0.050497161,0.041313733,0.028850065,0.023184267,0.014471839,0.022785516,0.026451607,0.029214387,0.037471233,0.043024645,0.045168633,0.049914871,0.049578871,0.041821667,0.031065452,0.0206918,0.016621161,0.014679839,0.026060929,0.02956171,0.0372025,0.039313161,0.043813833,0.047713548,0.047739968,0.040959655,0.027295129,0.022583267,0.012301065,0.01689371,0.024901286,0.02793929,0.033513867,0.039144129,0.0432863,0.043129742,0.043478226,0.037374567,0.034187375,NA,0.017175857,0.015180161,0.026786345,0.031290387,0.034352933,0.041521581,0.0407898,0.045941161,0.046037871,0.039162767,0.036266742,0.021052933,0.015856968,0.020101333,0.022274071,0.031288484,0.038876433,0.040937419,0.041968,0.048523419,0.046802677,0.042166276,0.028853935,0.015815033,0.017630516,NA,NA,NA,NA,NA
"36.956222,-97.03135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029804581,0.0448627,0.041550484,0.043419233,0.049607484,0.049624258,0.0391665,0.033766484,0.023353,NA,NA,NA,0.0367662,0.041998033,0.039626032,0.0377823,0.042314935,0.040994444,0.047643133,0.029244742,0.019405773,NA,NA,0.031547429,0.03691729,0.044004033,0.045771935,0.0519624,0.044638419,0.04371529,0.0439401,0.034857097,0.0292823,0.0214236,NA,0.035967625,0.03954171,0.0471078,0.043510452,0.054117567,0.05418971,0.049204452,0.040494133,0.03337,0.0297745,NA,NA,0.033944688,0.034760903,0.039693433,0.037675935,0.035080433,0.0350975,0.04051471,0.036544533,0.033462968,0.026688533,0.021353,NA,0.029296182,0.036565355,0.043726,0.0461764,0.043430179,0.04254055,0.040366194,0.032285433,0.034474355,0.028360767,0.027098,NA,0.0310492,0.038086839,0.039150032,0.035188387,0.03841872,0.04189568,0.039043613,0.036708367,0.023318387,0.029674467,0.025,NA,0.036714667,0.037215677,0.039766733,0.033827355,0.033298033,0.02910629,0.035201548,0.0286932,0.029884226,0.020547033,0.015894133,NA,0.0257474,0.036754,0.044064733,0.043187839,0.050082233,0.053757222,0.0521057,0.0410062,0.041248581,0.029060733,0.022457,NA,0.034403125,0.035949194,0.037880464,0.044250774,0.04682,0.050637107,0.048673613,0.040152933,0.033000484,0.033890233,0.02463675,NA,0.041980714,0.041570065,0.041579833,0.035040226,0.030060633,0.044086742,0.042195452,0.0429046,0.030055,0.027048967,0.022998444,NA,0.030662667,0.038360161,0.0455234,0.043510968,0.040333533,0.035579677,0.04111871,0.032179667,0.031520097,0.0192507,0.01059175,NA,0.0320034,0.033622,0.037684905,0.035631,0.037709433,0.033161677,0.037222516,0.036974833,0.031907516,0.026540367,0.025227,NA,0.033722167,0.034006645,0.036458833,0.037172645,0.0389846,0.036554452,0.032764774,0.031716433,0.035267968,0.0278575,0.02426475,NA,0.0282205,0.035519935,0.037503429,0.042606645,0.037632867,0.037945032,0.033264774,0.0342349,0.032028516,0.0244,0.029509667,NA,0.032,0.0339694,0.039479733,0.039335419,0.033677867,0.033133645,0.035671387,0.024679967,0.023394194,0.022234233,0.018529667,NA,0.031333,0.035579839,0.040828765,0.035035944,0.0330936,0.033893806,0.032659,0.032646833,0.026136645,0.025107333,0.026960667,NA,0.03075725,0.029338323,0.034609867,0.032455355,0.0366298,0.03083,0.030789194,0.024516033,0.027127333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36.98332,-121.98822",0.013423161,0.021993483,0.025132067,0.028792655,0.030327871,0.027229414,0.017823258,0.020252452,0.021468667,0.021081645,0.012239733,0.010163786,0.014402433,0.022382929,0.023011355,0.0293343,0.031470645,0.0243625,0.02157776,0.019204935,0.021342143,0.021208613,0.0131059,0.015284097,0.010574484,0.017429481,0.025765323,0.030743133,0.025748903,0.0227345,0.022144161,0.026566,0.023321533,0.026277467,0.0145609,0.015598167,0.011865161,0.020821393,0.023257677,0.03124569,0.029772645,0.030897967,0.023576774,0.024916484,0.026386233,0.022047968,0.016335533,0.015948467,0.013056935,0.02195131,0.026552069,0.0336274,0.030282839,0.028688233,0.024202839,0.022491097,0.024897071,0.02321471,0.015541167,0.015180226,0.014921967,0.019697429,0.027335871,0.030296033,0.027053161,0.024775867,0.022823484,0.024741935,0.023550933,0.021337871,0.016852867,0.012296258,0.014487677,0.021199536,0.028603452,0.030019967,0.032278968,0.027398033,0.023292258,0.027451548,0.028440793,0.025620419,0.013852933,0.01396569,0.015527548,0.021295321,0.024455484,0.029976467,0.032623742,0.024307483,0.018897548,0.020631065,0.023615033,0.020533258,0.014974133,0.015399161,0.017079677,0.021758185,0.02573429,0.035303367,0.030998,0.029215767,0.022518032,0.020064484,0.026296067,0.024227567,0.014666633,0.012328968,0.012556194,0.023412296,0.028333533,0.0344912,0.027161536,0.023035034,0.020104484,0.021028767,0.020170069,0.020371903,0.016478679,0.012270286,0.015944452,0.019267778,0.027221179,0.02955075,0.030605966,0.023458517,0.025848194,0.02241971,0.023871069,0.0221825,0.017354933,0.01530871,0.01321271,0.025527429,0.028570207,0.032965133,0.034982968,0.025446267,0.021064419,0.019290258,0.023952967,0.021724871,0.016733333,0.013143032,0.015591935,0.022298241,0.0288448,0.0305608,0.031690742,0.024853,0.022888,0.022654806,0.0253697,0.019520194,0.020187667,0.016206613,0.015766548,0.019968393,0.026692548,0.028651,0.029907097,0.022156467,0.024024677,0.017828548,0.022056933,0.023683161,0.018851,0.016428355,0.018939258,0.021728964,0.025707774,0.031122633,0.03031371,0.023366552,0.019738161,0.022834871,0.023743167,0.026658419,0.018727433,0.018280323,0.013569226,0.024226964,0.027039871,0.0351765,0.033252355,0.025474567,0.021019065,0.023151839,0.026590233,0.024750032,0.018274467,0.017413516,0.019975387,0.021839828,0.027214355,0.031944067,0.028850065,0.025621533,0.020273194,0.020973419,0.025180367,0.024888452,0.01875164,0.017542548,0.023793129,0.028327714,0.027121387,0.033205867,0.030686903,0.023433333,0.022810226,0.024956581,0.030621633,0.031128097,0.0220313,0.019021387,0.018413645,0.028539857,0.030342935,0.033835267,0.031128968,0.028188233,0.024766581,0.02509229,0.027298067,0.02657871,0.028974567,0.019456161,0.024216258,0.032319321,0.033051129,0.032805833,0.032001968,0.027864733,0.021238065,0.021605161,0.024647033,0.02810671,0.024935233,0.019244968,0.018539452,0.025955379,0.02993929,0.028692167,0.027474387,0.023449033,0.021662097,0.020911387,0.021676467,0.0248931,0.019123533,0.018959032,0.019599613,0.025857143,0.031573032,0.032525667,0.02947629,0.023110467,0.021755867,0.025319129,0.027347067,0.026753387,0.0193941,0.023305161,NA,NA,NA,NA,NA
"36.985119,-119.658339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041605,0.043730226,0.026314833,0.021172,0.022938806,0.026083483,0.030034161,0.038335267,0.042119581,0.048360767,0.050861516,0.052110065,0.0471257,0.036971613,0.030721567,0.019150839,0.026482065,0.026142412,0.03183769,0.0383882,0.045459161,0.047837167,0.05104929,0.05215371,0.045310433,0.047116742,0.030470667,0.029697806,0.022077806,0.036663821,0.034151742,0.0389667,0.042702129,0.048996133,0.051660387,0.054911677,0.05102437,0.04344971,0.041880269,0.021038048,0.026015258,0.03340275,0.034882355,0.037723467,0.042656581,0.047729367,0.046287,0.046988645,0.044468667,0.046159586,0.0440274,0.023642129,0.020007387,0.034750586,0.034149903,0.034868,0.042692516,0.042782467,0.048332129,0.048642161,0.041354767,0.044261871,0.027800379,0.025261903,0.025075839,0.029569321,0.0360315,0.0424726,0.046415548,0.0460823,0.052846733,0.050345323,0.048333966,0.035799323,0.021874467,0.025014968,0.023032714,0.034829893,0.037706931,0.041062467,NA
"36.999571,-121.574684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,0.0316039,0.03732071,0.0306881,0.025070226,0.024593968,0.0233627,0.021417452,0.012896033,NA,NA,NA,0.0115,0.031031667,0.030527484,0.028243133,0.02693171,0.030074419,0.029478433,0.025151839,0.011896567,NA,NA,NA,0.02,0.0332823,0.034495258,0.036098067,0.026753258,0.025470581,0.029731367,0.022796903,0.011460533,NA,NA,NA,0.009,0.034119167,0.033398484,0.030933333,0.024356774,0.023212613,0.028335233,0.020075355,0.0122087,NA,NA,NA,0.0185,0.031005833,0.028185903,0.026243233,0.023664161,0.025916484,0.026649067,0.023685065,0.014949867,NA,NA,NA,0.011,0.0301701,0.032827387,0.0297648,0.031089194,0.025653903,0.027181034,0.026445903,0.013858923,NA,NA,NA,0.014,0.032661467,0.034941,0.029314967,0.022140323,0.026267581,0.028047067,0.023422032,0.014589667,NA,NA,NA,0.008,0.0389942,0.035286516,0.035158867,0.028106323,0.024377516,0.0302529,0.025096613,0.014395733,NA,NA,NA,0.027,0.0362615,0.030656484,0.0280666,0.026713484,0.027595806,0.0282882,0.023197258,0.0165919,NA,NA,NA,0.019,0.032876433,0.032633871,0.026186867,0.026081613,0.026349097,0.0321745,0.024455516,0.017547467,NA,NA,NA,0.013,0.032776467,0.035840645,0.0266745,0.023704226,0.021013226,0.028968667,0.024076345,0.016072033,NA,NA,NA,0.031,0.031784,0.034525548,0.029443633,0.025227258,0.026792806,0.026448786,0.022261871,0.017771037,NA,NA,NA,0.02,0.033747,0.035125258,0.027443167,0.0261231,0.022423129,0.028497967,0.026956419,0.018472933,NA,NA,NA,0.021,0.034617233,0.036651355,0.028076467,0.023747677,0.024265516,0.0260862,0.028163065,0.017466367,NA,NA,NA,0.027,0.036545667,0.035072097,0.030325467,0.025268871,0.02792,0.031919667,0.02866229,0.017071867,NA,NA,NA,0.01,0.032038633,0.027561613,0.030180333,0.024423129,0.022463,0.0275548,0.024144258,0.018410633,NA,NA,NA,0.011,0.0355255,0.031928194,0.026890167,0.027077806,0.028812097,0.031709767,0.032853968,0.018257533,NA,0.013836871,0.026818435,0.028423097,0.032606067,0.030286065,0.030598033,0.027549548,0.029725903,0.028480367,0.027017194,0.025948733,0.014292032,0.018533258,0.027879107,0.031905742,0.0315503,0.031149968,0.0276686,0.023879355,0.026489645,0.030382367,0.030508548,0.0245235,0.017211806,0.015726452,0.025083862,0.028190129,0.030274467,0.030286548,0.026368667,0.024404258,0.025624871,0.029517633,0.031130871,0.020463033,0.016263548,0.017996194,0.025802679,0.031650839,0.034821633,0.030685032,0.026899933,0.024224871,0.025983903,0.0293432,0.027569516,0.017390233,0.016374774,0.016288097,0.028508536,0.030125323,NA,NA
"37.000983,-76.398633",NA,NA,0.0085,0.036049,0.050180323,0.042850967,0.043111871,0.037368161,0.024625533,0.025066903,NA,NA,NA,NA,0.021,0.039845133,0.041779903,0.0448607,0.036043581,0.041163,0.031327433,0.026021742,NA,NA,NA,NA,0.025,0.037161,0.041354806,0.045325433,0.051552226,0.04578929,0.031360767,0.025458129,NA,NA,NA,NA,0.029,0.039722333,0.035180774,0.0411078,0.039350806,0.033956258,0.030657172,0.026132194,NA,NA,NA,NA,0.0215,0.038803867,0.040584484,0.0420432,0.038440194,0.032438323,0.026160821,0.02134129,NA,NA,NA,NA,0,0.042794233,0.042343452,0.0350941,0.042836129,0.036535677,0.0360731,0.019202,NA,NA,NA,NA,0.052,0.039535033,0.044144226,0.0398999,0.039704742,0.039685,0.0257823,0.024733226,NA,NA,NA,NA,0.042,0.038276,0.035956355,0.0388451,0.040722677,0.044091419,0.035247033,0.027821806,NA,NA,NA,NA,0.0395,0.036829267,0.042800806,0.049781613,0.042377032,0.039288516,0.0298507,0.026536677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.011894,-122.194413",0.021485806,0.032466552,0.031212355,0.032103733,0.028599548,0.025625,0.019354871,0.019611,0.024312267,0.02585829,0.019186267,0.020960355,0.026535194,0.031436464,0.028163323,0.0326132,0.032631871,0.023819667,0.021175161,0.018297806,0.023245533,0.028104593,0.0197124,0.024388871,0.020740355,0.025989036,0.032835,0.0314007,0.029893839,0.0238393,0.022155516,0.026884258,0.0245118,0.028732742,0.025958074,0.028902065,0.020588774,0.029697,0.029942194,0.037262897,0.032969367,0.031761767,0.021119548,0.023565935,0.0258937,0.026370161,0.027988038,0.027980161,0.022232419,0.031554069,0.02956929,0.035462633,0.029798355,0.028046967,0.02147529,0.022172677,0.027727433,0.027755321,0.024155167,0.026317742,0.025436258,0.029377571,0.034266129,0.033347267,0.027738161,0.023373,0.02092029,0.024107452,0.026092167,0.024865419,0.026447167,0.023313516,0.026478194,0.029959036,0.036958226,0.0346875,0.030764774,0.025219633,0.020277129,0.025811806,0.027243067,0.030250452,0.021233333,0.023794226,0.025425097,0.030971679,0.02756171,0.032172467,0.033331903,0.023784367,0.017864581,0.021066452,0.026533333,0.025588258,0.0239844,0.024686419,0.026935677,0.029442241,0.033255871,0.0382725,0.035542258,0.029161964,0.0217546,0.019403226,0.028033379,0.029964419,0.0240471,0.023678355,0.024017097,0.034170607,0.033252645,0.040257933,0.030098677,0.026038467,0.021332129,0.021571097,0.022953267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0095,0.028149903,0.027346833,0.025152581,0.02298331,0.033544143,0.033627032,0.03502231,0.036861516,0.026356867,0.02037371,0.020035968,0.026019467,0.025566935,0.026031,0.024007733,0.026799677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.035438,-86.250628",NA,0.0435,0.02711,0.031035367,0.036554032,0.035896067,0.038136613,0.035464242,0.024343167,0.024158742,NA,NA,NA,0.0115,0.026662258,0.0351226,0.036273226,0.0316804,0.034704903,0.03162524,0.027858733,0.023941355,NA,NA,NA,0.003,0.024872839,0.031517621,0.035562567,0.037672533,0.037385194,0.039690774,0.037572533,0.023964419,NA,NA,NA,0.007,0.030500968,0.041594067,0.03496771,0.037486233,0.031314548,0.032518032,0.029364357,0.02337629,NA,NA,NA,0.0395,0.02976471,0.034325467,0.030102484,0.029541133,0.030705935,0.026265677,0.024915667,0.019543355,NA,NA,NA,0.034,0.030591968,0.036007867,0.036422633,0.034561933,0.035618036,0.029755161,0.03044831,0.021426129,NA,NA,NA,0.014,0.029821548,0.032768667,0.030751355,0.034750967,0.028724806,0.030675548,0.025207933,0.018434258,NA,NA,NA,0.05,0.029747194,0.033347133,0.034939743,0.0380294,0.034622909,0.031904057,0.026687176,0.020776323,NA,NA,NA,0,0.028736387,0.032234633,0.034462968,0.0329794,0.030252387,0.032331806,0.028904724,0.021511419,NA,NA,NA,0.0155,0.023753355,0.0350741,0.026584452,0.027725567,0.022590161,0.021453323,0.020291,0.01503129,NA,NA,NA,0.004,0.028664633,0.034827467,0.030184032,0.030766533,0.029056871,0.030564214,0.027635346,0.02626255,NA,NA,NA,0.0245,0.030017,0.032889433,0.028590333,0.032852933,0.030731258,0.03483871,0.025321567,0.021219645,NA,NA,NA,0.027,0.029791194,0.033099567,0.034664444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.04926,-86.21487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037765826,0.042810867,0.036810161,0.036114194,0.0286353,0.026830516,NA,NA,NA,0.0225,0.032715387,0.0353745,0.031241643,0.034003731,0.028046133,0.026252419,0.026892133,0.020637226,NA,NA,NA,0.0255,0.033430267,0.0387588,0.034298968,0.031421533,0.032814613,0.028914613,0.024307867,0.022128839,NA,NA,NA,0.0305,0.027796323,0.031664733,0.030709742,0.02639892,0.0236795,0.025488194,0.025604733,0.021874129,NA,NA,NA,0.012,0.029798839,0.035602567,0.03079871,0.0324314,0.025652806,0.020718774,0.024486367,0.026313871,NA,NA,NA,0.023,0.033134677,0.033172367,0.033519839,0.0273189,0.027088767,0.026798567,0.022982333,0.021290903,NA,NA,NA,0.026,0.033322581,0.034962267,0.033982968,0.030790267,0.029128419,0.022901065,0.018045133,0.021498806,NA,NA,NA,0.02,0.035203,0.033014433,0.027252387,0.031654933,0.0234655,0.026968826,0.032119567,0.023713935,NA,NA,NA,NA,0.027832129,0.0330981,0.030392304,0.030213733,0.025072419,0.022592032,0.020907867,0.017873452,NA,NA,NA,0.031,0.02971529,0.031850333,0.030971645,0.028554967,0.027770419,0.023617613,0.021931333,0.022441645,NA,NA,NA,NA,NA,NA,NA
